geneId,geneName,bnumber,leftEndPos,rightEndPos,strand
RDBECOLIGNC00388,glpE,b3425,3561497.0,3561823.0,reverse
RDBECOLIGNC00389,glpF,b3927,4117245.0,4118090.0,reverse
RDBECOLIGNC00390,glpG,b3424,3560622.0,3561452.0,reverse
RDBECOLIGNC00391,glpK,b3926,4115714.0,4117222.0,reverse
RDBECOLIGNC00392,glpQ,b2239,2349935.0,2351011.0,reverse
RDBECOLIGNC00393,glpR,b3423,3559848.0,3560605.0,reverse
RDBECOLIGNC00394,glpT,b2240,2351016.0,2352374.0,reverse
RDBECOLIGNC00395,gltA,b0720,753185.0,754468.0,reverse
RDBECOLIGNC00396,gltB,b3212,3354725.0,3359185.0,forward
RDBECOLIGNC00397,gltD,b3213,3359198.0,3360616.0,forward
RDBECOLIGNC00398,gltP,b4077,4294481.0,4295794.0,forward
RDBECOLIGNC00399,gltS,b3653,3827460.0,3828665.0,reverse
RDBECOLIGNC00400,gltX,b2400,2519257.0,2520672.0,reverse
RDBECOLIGNC00401,glyA,b2551,2684254.0,2685507.0,reverse
RDBECOLIGNC00402,glyQ,b3560,3724407.0,3725318.0,reverse
RDBECOLIGNC00403,glyS,b3559,3722328.0,3724397.0,reverse
RDBECOLIGNC00404,gnd,b2029,2099862.0,2101268.0,reverse
RDBECOLIGNC00405,gor,b3500,3646299.0,3647651.0,forward
RDBECOLIGNC00406,gpp,b3779,3962745.0,3964229.0,reverse
RDBECOLIGNC00407,gpt,b0238,255977.0,256435.0,forward
RDBECOLIGNC00408,greA,b3181,3328239.0,3328715.0,reverse
RDBECOLIGNC00409,grpE,b2614,2750115.0,2750708.0,reverse
RDBECOLIGNC00410,grxA,b0849,890496.0,890753.0,reverse
RDBECOLIGNC00411,gshA,b2688,2814883.0,2816439.0,reverse
RDBECOLIGNC00412,gshB,b2947,3091878.0,3092828.0,forward
RDBECOLIGNC00413,guaA,b2507,2630958.0,2632535.0,reverse
RDBECOLIGNC00414,guaB,b2508,2632604.0,2634070.0,reverse
RDBECOLIGNC00415,guaC,b0104,113444.0,114487.0,forward
RDBECOLIGNC00416,gyrA,b2231,2336793.0,2339420.0,reverse
RDBECOLIGNC00417,gyrB,b3699,3877705.0,3880119.0,reverse
RDBECOLIGNC00418,hdhA,b1619,1697273.0,1698040.0,reverse
RDBECOLIGNC00419,helD,b0962,1024471.0,1026525.0,forward
RDBECOLIGNC00420,hemA,b1210,1263714.0,1264970.0,forward
RDBECOLIGNC00421,hemB,b0369,388753.0,389727.0,reverse
RDBECOLIGNC00422,hemC,b3805,3989825.0,3990766.0,reverse
RDBECOLIGNC00423,hemD,b3804,3989088.0,3989828.0,reverse
RDBECOLIGNC00424,hemH,b0475,498055.0,499017.0,forward
RDBECOLIGNC00425,hemL,b0154,173602.0,174882.0,reverse
RDBECOLIGNC00426,hemX,b3803,3987885.0,3989066.0,reverse
RDBECOLIGNC00427,hemY,b3802,3986686.0,3987882.0,reverse
RDBECOLIGNC00428,hflC,b4175,4403300.0,4404304.0,forward
RDBECOLIGNC00429,hflK,b4174,4402038.0,4403297.0,forward
RDBECOLIGNC00430,hflX,b4173,4400672.0,4401952.0,forward
RDBECOLIGNC00431,hfq,b4172,4400288.0,4400596.0,forward
RDBECOLIGNC00432,hha,b0460,480090.0,480308.0,reverse
RDBECOLIGNC00433,ihfA,b1712,1795253.0,1795552.0,reverse
RDBECOLIGNC00434,ihfB,b0912,963828.0,964112.0,forward
RDBECOLIGNC00435,hipB,b1508,1592176.0,1592442.0,reverse
RDBECOLIGNC00436,hipA,b1507,1590854.0,1592176.0,reverse
RDBECOLIGNC00437,hisA,b2024,2095125.0,2095862.0,forward
RDBECOLIGNC00438,hisB,b2022,2093468.0,2094535.0,forward
RDBECOLIGNC00439,hisC,b2021,2092398.0,2093468.0,forward
RDBECOLIGNC00440,hisD,b2020,2091097.0,2092401.0,forward
RDBECOLIGNC00441,hisF,b2025,2095844.0,2096620.0,forward
RDBECOLIGNC00442,hisG,b2019,2090192.0,2091091.0,forward
RDBECOLIGNC00443,hisH,b2023,2094535.0,2095125.0,forward
RDBECOLIGNC00444,hisI,b2026,2096614.0,2097225.0,forward
RDBECOLIGNC00445,hisP,b2306,2423736.0,2424509.0,reverse
RDBECOLIGNC00446,hisS,b2514,2639301.0,2640575.0,reverse
RDBECOLIGNC00447,truA,b2318,2434824.0,2435636.0,reverse
RDBECOLIGNC00448,skp,b0178,200482.0,200967.0,forward
RDBECOLIGNC00449,hmp,b2552,2685835.0,2687025.0,forward
RDBECOLIGNC00450,hns,b1237,1292509.0,1292922.0,reverse
RDBECOLIGNC00451,hsdM,b4349,4581459.0,4583048.0,reverse
RDBECOLIGNC00452,hsdR,b4350,4583249.0,4586761.0,reverse
RDBECOLIGNC00453,hsdS,b4348,4580068.0,4581462.0,reverse
RDBECOLIGNC00454,htpG,b0473,495120.0,496994.0,forward
RDBECOLIGNC00455,htpX,b1829,1911695.0,1912576.0,reverse
RDBECOLIGNC00456,degP,b0161,180884.0,182308.0,forward
RDBECOLIGNC00457,lpxL,b1054,1115662.0,1116582.0,reverse
RDBECOLIGNC00458,ribB,b3041,3183813.0,3184466.0,reverse
RDBECOLIGNC00459,hupA,b4000,4200281.0,4200553.0,forward
RDBECOLIGNC00460,hupB,b0440,461451.0,461723.0,forward
RDBECOLIGNC00461,hyaA,b0972,1032139.0,1033257.0,forward
RDBECOLIGNC00462,hyaB,b0973,1033254.0,1035047.0,forward
RDBECOLIGNC00463,hyaC,b0974,1035066.0,1035773.0,forward
RDBECOLIGNC00464,hyaD,b0975,1035770.0,1036357.0,forward
RDBECOLIGNC00465,hyaE,b0976,1036354.0,1036752.0,forward
RDBECOLIGNC00466,hyaF,b0977,1036749.0,1037606.0,forward
RDBECOLIGNC00467,hycA,b2725,2849974.0,2850435.0,reverse
RDBECOLIGNC00468,hycB,b2724,2849238.0,2849849.0,reverse
RDBECOLIGNC00469,hycC,b2723,2847415.0,2849241.0,reverse
RDBECOLIGNC00470,hycD,b2722,2846489.0,2847412.0,reverse
RDBECOLIGNC00471,hycE,b2721,2844762.0,2846471.0,reverse
RDBECOLIGNC00472,hycF,b2720,2844210.0,2844752.0,reverse
RDBECOLIGNC00473,hycG,b2719,2843443.0,2844210.0,reverse
RDBECOLIGNC00474,hycH,b2718,2843036.0,2843446.0,reverse
RDBECOLIGNC00475,zraR,b4004,4203320.0,4204645.0,forward
RDBECOLIGNC00476,hypA,b2726,2850647.0,2850997.0,forward
RDBECOLIGNC00477,hypB,b2727,2851001.0,2851873.0,forward
RDBECOLIGNC00478,hypC,b2728,2851864.0,2852136.0,forward
RDBECOLIGNC00479,hypD,b2729,2852136.0,2853257.0,forward
RDBECOLIGNC00480,hypE,b2730,2853254.0,2854264.0,forward
RDBECOLIGNC00481,iap,b2753,2876581.0,2877618.0,forward
RDBECOLIGNC00482,icd,b1136,1195123.0,1196373.0,forward
RDBECOLIGNC00483,argP,b2916,3059753.0,3060646.0,forward
RDBECOLIGNC00484,iclR,b4018,4222804.0,4223628.0,reverse
RDBECOLIGNC00485,ileS,b0026,22391.0,25207.0,forward
RDBECOLIGNC00486,ilvA,b3772,3955331.0,3956875.0,forward
RDBECOLIGNC00487,ilvB,b3671,3851096.0,3852784.0,reverse
RDBECOLIGNC00488,ilvC,b3774,3957970.0,3959445.0,forward
RDBECOLIGNC00489,ilvD,b3771,3953478.0,3955328.0,forward
RDBECOLIGNC00490,ilvE,b3770,3952484.0,3953413.0,forward
RDBECOLIGNC00491,ilvH,b0078,87357.0,87848.0,forward
RDBECOLIGNC00492,ilvI,b0077,85630.0,87354.0,forward
RDBECOLIGNC00493,ilvM,b3769,3952201.0,3952464.0,forward
RDBECOLIGNC00494,ilvN,b3670,3850802.0,3851092.0,reverse
RDBECOLIGNC00495,ilvY,b3773,3956927.0,3957820.0,reverse
RDBECOLIGNC00496,infA,b0884,926225.0,926443.0,reverse
RDBECOLIGNC00497,infB,b3168,3313342.0,3316014.0,reverse
RDBECOLIGNC00498,infC,b1718,1800096.0,1800638.0,reverse
RDBECOLIGNC00499,intD,b0537,564815.0,565978.0,reverse
RDBECOLIGNC00500,ispA,b0421,440202.0,441101.0,reverse
RDBECOLIGNC00501,katE,b1732,1813867.0,1816128.0,forward
RDBECOLIGNC00502,rpoS,b2741,2866559.0,2867551.0,reverse
RDBECOLIGNC00503,katG,b3942,4133835.0,4136015.0,forward
RDBECOLIGNC00504,kbl,b3617,3791355.0,3792551.0,reverse
RDBECOLIGNC00505,kdpA,b0698,727059.0,728732.0,reverse
RDBECOLIGNC00506,kdpB,b0697,724988.0,727036.0,reverse
RDBECOLIGNC00507,kdpC,b0696,724407.0,724979.0,reverse
RDBECOLIGNC00508,kdpD,b0695,721730.0,724414.0,reverse
RDBECOLIGNC00509,kdpE,b0694,721056.0,721733.0,reverse
RDBECOLIGNC00510,kdsA,b1215,1268165.0,1269019.0,forward
RDBECOLIGNC00511,kdsB,b0918,970852.0,971598.0,forward
RDBECOLIGNC00512,waaA,b3633,3808540.0,3809817.0,forward
RDBECOLIGNC00513,kefC,b0047,47769.0,49631.0,forward
RDBECOLIGNC00514,kgtP,b2587,2724448.0,2725746.0,reverse
RDBECOLIGNC00515,rsmA,b0051,51609.0,52430.0,reverse
RDBECOLIGNC00516,lacA,b0342,361249.0,361860.0,reverse
RDBECOLIGNC00517,lacI,b0345,366428.0,367510.0,reverse
RDBECOLIGNC00518,lacY,b0343,361926.0,363179.0,reverse
RDBECOLIGNC00519,lacZ,b0344,363231.0,366305.0,reverse
RDBECOLIGNC00520,lamB,b4036,4247971.0,4249311.0,forward
RDBECOLIGNC00521,lepA,b2569,2705325.0,2707124.0,reverse
RDBECOLIGNC00522,lepB,b2568,2704335.0,2705309.0,reverse
RDBECOLIGNC00523,leuO,b0076,84368.0,85312.0,forward
RDBECOLIGNC00524,leuS,b0642,672201.0,674783.0,reverse
RDBECOLIGNC00525,lexA,b4043,4257115.0,4257723.0,forward
RDBECOLIGNC00526,ligA,b2411,2528161.0,2530176.0,reverse
RDBECOLIGNC00527,lit,b1139,1198695.0,1199588.0,forward
RDBECOLIGNC00528,livF,b3454,3592724.0,3593437.0,reverse
RDBECOLIGNC00529,livG,b3455,3593439.0,3594206.0,reverse
RDBECOLIGNC00530,livH,b3457,3595477.0,3596403.0,reverse
RDBECOLIGNC00531,livJ,b3460,3598555.0,3599658.0,reverse
RDBECOLIGNC00532,livK,b3458,3596451.0,3597560.0,reverse
RDBECOLIGNC00533,livM,b3456,3594203.0,3595480.0,reverse
RDBECOLIGNC00534,lon,b0439,458888.0,461242.0,forward
RDBECOLIGNC00535,lpd,b0116,127912.0,129336.0,forward
RDBECOLIGNC00536,lpp,b1677,1757421.0,1757657.0,forward
RDBECOLIGNC00537,lpxA,b0181,202560.0,203348.0,forward
RDBECOLIGNC00538,lpxB,b0182,203348.0,204496.0,forward
RDBECOLIGNC00539,lrp,b0889,932595.0,933089.0,forward
RDBECOLIGNC00540,lspA,b0027,25207.0,25701.0,forward
RDBECOLIGNC00541,lysA,b2838,2977637.0,2978899.0,reverse
RDBECOLIGNC00542,lysC,b4024,4231884.0,4233233.0,reverse
RDBECOLIGNC00543,lysR,b2839,2979021.0,2979956.0,forward
RDBECOLIGNC00544,lysS,b2890,3033657.0,3035174.0,reverse
RDBECOLIGNC00545,lysU,b4129,4353200.0,4354717.0,reverse
RDBECOLIGNC00546,malE,b4034,4245229.0,4246419.0,reverse
RDBECOLIGNC00547,malF,b4033,4243531.0,4245075.0,reverse
RDBECOLIGNC00548,malG,b4032,4242626.0,4243516.0,reverse
RDBECOLIGNC00549,malI,b1620,1698152.0,1699180.0,reverse
RDBECOLIGNC00550,malK,b4035,4246784.0,4247899.0,forward
RDBECOLIGNC00551,malM,b4037,4249554.0,4250474.0,forward
RDBECOLIGNC00552,malP,b3417,3550080.0,3552473.0,reverse
RDBECOLIGNC00553,malQ,b3416,3547986.0,3550070.0,reverse
RDBECOLIGNC00554,malT,b3418,3553085.0,3555790.0,forward
RDBECOLIGNC00555,malX,b1621,1699355.0,1700947.0,forward
RDBECOLIGNC00556,malY,b1622,1700957.0,1702129.0,forward
RDBECOLIGNC00557,malZ,b0403,422518.0,424332.0,forward
RDBECOLIGNC00558,manA,b1613,1688576.0,1689751.0,forward
RDBECOLIGNC00559,manX,b1817,1902048.0,1903019.0,forward
RDBECOLIGNC00560,manY,b1818,1903082.0,1903882.0,forward
RDBECOLIGNC00561,manZ,b1819,1903895.0,1904746.0,forward
RDBECOLIGNC00562,map,b0168,188712.0,189506.0,reverse
RDBECOLIGNC00563,mazE,b2783,2911091.0,2911339.0,reverse
RDBECOLIGNC00564,mazG,b2781,2909894.0,2910685.0,reverse
RDBECOLIGNC00565,mcrA,b1159,1210346.0,1211179.0,forward
RDBECOLIGNC00566,mcrB,b4346,4577958.0,4579337.0,reverse
RDBECOLIGNC00567,mcrC,b4345,4576912.0,4577958.0,reverse
RDBECOLIGNC00568,mdh,b3236,3383330.0,3384268.0,reverse
RDBECOLIGNC00569,melA,b4119,4341911.0,4343266.0,forward
RDBECOLIGNC00570,melB,b4120,4343369.0,4344790.0,forward
RDBECOLIGNC00571,menD,b2264,2377589.0,2379259.0,reverse
RDBECOLIGNC00572,mepA,b2328,2445560.0,2446384.0,reverse
RDBECOLIGNC00573,metA,b4013,4214280.0,4215209.0,forward
RDBECOLIGNC00574,metB,b3939,4128672.0,4129832.0,forward
RDBECOLIGNC00575,metC,b3008,3152236.0,3153423.0,forward
RDBECOLIGNC00576,metE,b3829,4013053.0,4015314.0,forward
RDBECOLIGNC00577,metF,b3941,4132616.0,4133506.0,forward
RDBECOLIGNC00578,metG,b2114,2194300.0,2196333.0,forward
RDBECOLIGNC00579,metH,b4019,4223828.0,4227511.0,forward
RDBECOLIGNC00580,metJ,b3938,4128078.0,4128395.0,reverse
RDBECOLIGNC00581,metK,b2942,3086706.0,3087860.0,forward
RDBECOLIGNC00582,metL,b3940,4129835.0,4132267.0,forward
RDBECOLIGNC00583,metR,b3828,4011863.0,4012816.0,reverse
RDBECOLIGNC00584,mglA,b2149,2237769.0,2239289.0,reverse
RDBECOLIGNC00585,mglB,b2150,2239350.0,2240348.0,reverse
RDBECOLIGNC00586,mglC,b2148,2236743.0,2237753.0,reverse
RDBECOLIGNC00587,miaA,b4171,4399252.0,4400202.0,forward
RDBECOLIGNC00588,minC,b1176,1225385.0,1226080.0,reverse
RDBECOLIGNC00589,minD,b1175,1224549.0,1225361.0,reverse
RDBECOLIGNC00590,minE,b1174,1224279.0,1224545.0,reverse
RDBECOLIGNC00591,groL,b4143,4371025.0,4372671.0,forward
RDBECOLIGNC00592,groS,b4142,4370688.0,4370981.0,forward
RDBECOLIGNC00593,motA,b1890,1976252.0,1977139.0,reverse
RDBECOLIGNC00594,motB,b1889,1975329.0,1976255.0,reverse
RDBECOLIGNC00595,mprA,b2684,2810770.0,2811300.0,forward
RDBECOLIGNC00596,mraY,b0087,96002.0,97084.0,forward
RDBECOLIGNC00597,mrcB,b0149,164730.0,167264.0,forward
RDBECOLIGNC00598,mrdA,b0635,666316.0,668217.0,reverse
RDBECOLIGNC00599,mrdB,b0634,665201.0,666313.0,reverse
RDBECOLIGNC00600,mreB,b3251,3400044.0,3401087.0,reverse
RDBECOLIGNC00601,mreC,b3250,3398875.0,3399978.0,reverse
RDBECOLIGNC00602,mreD,b3249,3398387.0,3398875.0,reverse
RDBECOLIGNC00603,mrp,b2113,2193059.0,2194168.0,reverse
RDBECOLIGNC00604,mrr,b4351,4586949.0,4587863.0,forward
RDBECOLIGNC00605,msbA,b0914,966621.0,968369.0,forward
RDBECOLIGNC00606,lpxM,b1855,1939222.0,1940193.0,reverse
RDBECOLIGNC00607,mtlA,b3599,3772281.0,3774194.0,forward
RDBECOLIGNC00608,mtlD,b3600,3774424.0,3775572.0,forward
RDBECOLIGNC00609,mtr,b3161,3304573.0,3305817.0,reverse
RDBECOLIGNC00610,mukB,b0924,976326.0,980786.0,forward
RDBECOLIGNC00611,murC,b0091,100765.0,102240.0,forward
RDBECOLIGNC00612,murD,b0088,97087.0,98403.0,forward
RDBECOLIGNC00613,murE,b0085,93166.0,94653.0,forward
RDBECOLIGNC00614,murF,b0086,94650.0,96008.0,forward
RDBECOLIGNC00615,murG,b0090,99644.0,100711.0,forward
RDBECOLIGNC00616,mutH,b2831,2969662.0,2970351.0,forward
RDBECOLIGNC00617,mutS,b2733,2857093.0,2859654.0,forward
RDBECOLIGNC00618,mutT,b0099,111044.0,111433.0,forward
RDBECOLIGNC00619,mutY,b2961,3103013.0,3104065.0,forward
RDBECOLIGNC00620,fpr,b3924,4113726.0,4114472.0,reverse
RDBECOLIGNC00621,emrE,b0543,568315.0,568647.0,forward
RDBECOLIGNC00622,nadA,b0750,782085.0,783128.0,forward
RDBECOLIGNC00623,nadB,b2574,2710420.0,2712042.0,forward
RDBECOLIGNC00624,nagA,b0677,701603.0,702751.0,reverse
RDBECOLIGNC00625,nagB,b0678,702811.0,703611.0,reverse
RDBECOLIGNC00626,umpH,b0675,699574.0,700326.0,reverse
RDBECOLIGNC00627,nagE,b0679,703944.0,705890.0,forward
RDBECOLIGNC00628,nagC,b0676,700374.0,701594.0,reverse
RDBECOLIGNC00629,nanA,b3225,3372683.0,3373576.0,reverse
RDBECOLIGNC00630,narG,b1224,1279864.0,1283607.0,forward
RDBECOLIGNC00631,narH,b1225,1283604.0,1285142.0,forward
RDBECOLIGNC00632,narI,b1227,1285849.0,1286526.0,forward
RDBECOLIGNC00633,narJ,b1226,1285139.0,1285849.0,forward
RDBECOLIGNC00634,narK,b1223,1277957.0,1279348.0,forward
RDBECOLIGNC00635,narL,b1221,1275179.0,1275829.0,reverse
RDBECOLIGNC00636,narV,b1465,1535937.0,1536617.0,reverse
RDBECOLIGNC00637,narW,b1466,1536614.0,1537309.0,reverse
RDBECOLIGNC00638,narX,b1222,1275822.0,1277618.0,reverse
RDBECOLIGNC00639,narY,b1467,1537309.0,1538853.0,reverse
RDBECOLIGNC00640,narZ,b1468,1538850.0,1542590.0,reverse
RDBECOLIGNC00641,ndh,b1109,1166085.0,1167389.0,forward
RDBECOLIGNC00642,ndk,b2518,2644433.0,2644864.0,reverse
RDBECOLIGNC00643,nfo,b2159,2250840.0,2251697.0,forward
RDBECOLIGNC00644,nhaA,b0019,17489.0,18655.0,forward
RDBECOLIGNC00645,nirB,b3365,3494011.0,3496554.0,forward
RDBECOLIGNC00646,nirC,b3367,3497003.0,3497809.0,forward
RDBECOLIGNC00647,nirD,b3366,3496551.0,3496877.0,forward
RDBECOLIGNC00648,sfsB,b3188,3334909.0,3335187.0,forward
RDBECOLIGNC00649,nlpA,b3661,3839175.0,3839993.0,reverse
RDBECOLIGNC00650,bamC,b2477,2597831.0,2598865.0,reverse
RDBECOLIGNC00651,nmpC,b0553,574529.0,576825.0,reverse
RDBECOLIGNC00652,nrdA,b2234,2344865.0,2347150.0,forward
RDBECOLIGNC00653,nrdB,b2235,2347384.0,2348514.0,forward
RDBECOLIGNC00654,nth,b1633,1711523.0,1712158.0,forward
RDBECOLIGNC00655,nadE,b1740,1822458.0,1823285.0,forward
RDBECOLIGNC00656,nupG,b2964,3105714.0,3106970.0,forward
RDBECOLIGNC00657,nusA,b3169,3316039.0,3317526.0,reverse
RDBECOLIGNC00658,nusB,b0416,435137.0,435556.0,forward
RDBECOLIGNC00659,nusG,b3982,4177743.0,4178288.0,forward
RDBECOLIGNC00660,ogt,b1335,1399721.0,1400236.0,reverse
RDBECOLIGNC00661,ompA,b0957,1019013.0,1020053.0,reverse
RDBECOLIGNC00662,ompC,b2215,2311646.0,2312749.0,reverse
RDBECOLIGNC00663,ompF,b0929,985894.0,986982.0,reverse
RDBECOLIGNC00664,ompR,b3405,3535865.0,3536584.0,reverse
RDBECOLIGNC00665,ompT,b0565,584680.0,585633.0,reverse
RDBECOLIGNC00666,oppA,b1243,1301182.0,1302813.0,forward
RDBECOLIGNC00667,oppB,b1244,1302899.0,1303819.0,forward
RDBECOLIGNC00668,oppC,b1245,1303834.0,1304742.0,forward
RDBECOLIGNC00669,oppD,b1246,1304754.0,1305767.0,forward
RDBECOLIGNC00670,oppF,b1247,1305764.0,1306768.0,forward
RDBECOLIGNC00671,osmB,b1283,1343110.0,1343328.0,reverse
RDBECOLIGNC00672,osmC,b1482,1556625.0,1557056.0,forward
RDBECOLIGNC00673,oxyR,b3961,4158490.0,4159407.0,forward
RDBECOLIGNC00674,pabA,b3360,3490266.0,3490829.0,reverse
RDBECOLIGNC00675,pabB,b1812,1894805.0,1896166.0,forward
RDBECOLIGNC00676,pal,b0741,779067.0,779588.0,forward
RDBECOLIGNC00677,panF,b3258,3407607.0,3409058.0,forward
RDBECOLIGNC00678,parC,b3019,3163715.0,3165973.0,reverse
RDBECOLIGNC00679,parE,b3030,3173504.0,3175396.0,reverse
RDBECOLIGNC00680,pck,b3403,3532818.0,3534440.0,forward
RDBECOLIGNC00681,pcm,b2743,2868893.0,2869519.0,reverse
RDBECOLIGNC00682,pcnB,b0143,157729.0,159126.0,reverse
RDBECOLIGNC00683,pdxA,b0052,52427.0,53416.0,reverse
RDBECOLIGNC00684,pdxJ,b2564,2700998.0,2701729.0,reverse
RDBECOLIGNC00685,pepA,b4260,4484440.0,4485951.0,reverse
RDBECOLIGNC00686,pepD,b0237,254259.0,255716.0,reverse
RDBECOLIGNC00687,pepN,b0932,990622.0,993234.0,forward
RDBECOLIGNC00688,pepP,b2908,3053515.0,3054840.0,reverse
RDBECOLIGNC00689,pepQ,b3847,4031161.0,4032492.0,forward
RDBECOLIGNC00690,pfkA,b3916,4107552.0,4108514.0,forward
RDBECOLIGNC00691,pfkB,b1723,1806370.0,1807299.0,forward
RDBECOLIGNC00692,pflB,b0903,951272.0,953554.0,reverse
RDBECOLIGNC00693,pgi,b4025,4233758.0,4235407.0,forward
RDBECOLIGNC00694,pgk,b2926,3071459.0,3072622.0,reverse
RDBECOLIGNC00695,pgpA,b0418,436589.0,437107.0,forward
RDBECOLIGNC00696,pgpB,b1278,1339330.0,1340094.0,forward
RDBECOLIGNC00697,pgsA,b1912,1992269.0,1992817.0,reverse
RDBECOLIGNC00698,pheA,b2599,2737745.0,2738905.0,forward
RDBECOLIGNC00699,pheP,b0576,601959.0,603335.0,forward
RDBECOLIGNC00700,pheS,b1714,1797959.0,1798942.0,reverse
RDBECOLIGNC00701,pheT,b1713,1795557.0,1797944.0,reverse
RDBECOLIGNC00702,yjdM,b4108,4326399.0,4326734.0,reverse
RDBECOLIGNC00703,yjdN,b4107,4325298.0,4325741.0,reverse
RDBECOLIGNC00704,phnC,b4106,4324377.0,4325165.0,reverse
RDBECOLIGNC00705,phnD,b4105,4323336.0,4324352.0,reverse
RDBECOLIGNC00706,phnF,b4102,4321697.0,4322422.0,reverse
RDBECOLIGNC00707,phnG,b4101,4321244.0,4321696.0,reverse
RDBECOLIGNC00708,phnH,b4100,4320663.0,4321247.0,reverse
RDBECOLIGNC00709,phnI,b4099,4319599.0,4320663.0,reverse
RDBECOLIGNC00710,phnJ,b4098,4318761.0,4319606.0,reverse
RDBECOLIGNC00711,phnK,b4097,4318006.0,4318764.0,reverse
RDBECOLIGNC00712,phnL,b4096,4317215.0,4317895.0,reverse
RDBECOLIGNC00713,phnM,b4095,4316082.0,4317218.0,reverse
RDBECOLIGNC00714,phnN,b4094,4315525.0,4316082.0,reverse
RDBECOLIGNC00715,phnO,b4093,4315104.0,4315538.0,reverse
RDBECOLIGNC00716,phnP,b4092,4314344.0,4315102.0,reverse
RDBECOLIGNC00717,phoA,b0383,401747.0,403162.0,forward
RDBECOLIGNC00718,phoB,b0399,417142.0,417831.0,forward
RDBECOLIGNC00719,phoE,b0241,259045.0,260100.0,reverse
RDBECOLIGNC00720,creC,b4399,4636696.0,4638120.0,forward
RDBECOLIGNC00721,phoP,b1130,1189776.0,1190447.0,reverse
RDBECOLIGNC00722,phoQ,b1129,1188316.0,1189776.0,reverse
RDBECOLIGNC00723,phoR,b0400,417889.0,419184.0,forward
RDBECOLIGNC00724,pstS,b3728,3910485.0,3911525.0,reverse
RDBECOLIGNC00725,phoU,b3724,3906853.0,3907578.0,reverse
RDBECOLIGNC00726,phr,b0708,739507.0,740925.0,forward
RDBECOLIGNC00727,pinE,b1158,1209685.0,1210239.0,forward
RDBECOLIGNC00728,pldA,b3821,4004862.0,4005731.0,forward
RDBECOLIGNC00729,pldB,b3825,4009170.0,4010192.0,forward
RDBECOLIGNC00730,plsB,b4041,4254043.0,4256466.0,reverse
RDBECOLIGNC00731,tldE,b4235,4457959.0,4459311.0,forward
RDBECOLIGNC00732,pncB,b0931,989154.0,990356.0,reverse
RDBECOLIGNC00733,pnp,b3164,3309033.0,3311168.0,reverse
RDBECOLIGNC00734,pntA,b1603,1676371.0,1677903.0,reverse
RDBECOLIGNC00735,pntB,b1602,1674972.0,1676360.0,reverse
RDBECOLIGNC00736,polA,b3863,4046966.0,4049752.0,forward
RDBECOLIGNC00737,polB,b0060,63429.0,65780.0,reverse
RDBECOLIGNC00738,mrcA,b3396,3522871.0,3525423.0,forward
RDBECOLIGNC00739,potA,b1126,1184458.0,1185594.0,reverse
RDBECOLIGNC00740,potB,b1125,1183617.0,1184444.0,reverse
RDBECOLIGNC00741,potC,b1124,1182826.0,1183620.0,reverse
RDBECOLIGNC00742,potD,b1123,1181783.0,1182829.0,reverse
RDBECOLIGNC00743,potE,b0692,716946.0,718265.0,reverse
RDBECOLIGNC00744,poxB,b0871,909331.0,911049.0,reverse
RDBECOLIGNC00745,ppa,b4226,4449122.0,4449652.0,reverse
RDBECOLIGNC00746,ppc,b3956,4150447.0,4153098.0,reverse
RDBECOLIGNC00747,ppiA,b3363,3491725.0,3492297.0,reverse
RDBECOLIGNC00748,ppiB,b0525,553943.0,554437.0,reverse
RDBECOLIGNC00749,ppsA,b1702,1784734.0,1787112.0,reverse
RDBECOLIGNC00750,prc,b1830,1912768.0,1914816.0,reverse
RDBECOLIGNC00751,prfA,b1211,1265012.0,1266094.0,forward
RDBECOLIGNC00752,prfB,b2891,3035184.0,3036282.0,reverse
RDBECOLIGNC00753,priA,b3935,4124612.0,4126810.0,reverse
RDBECOLIGNC00754,priB,b4201,4425520.0,4425834.0,forward
RDBECOLIGNC00755,priC,b0467,490285.0,490812.0,reverse
RDBECOLIGNC00756,secY,b3300,3442766.0,3444097.0,reverse
RDBECOLIGNC00757,proA,b0243,261503.0,262756.0,forward
RDBECOLIGNC00758,proB,b0242,260388.0,261491.0,forward
RDBECOLIGNC00759,proC,b0386,404835.0,405644.0,reverse
RDBECOLIGNC00760,proS,b0194,217057.0,218775.0,reverse
RDBECOLIGNC00761,proV,b2677,2804815.0,2806017.0,forward
RDBECOLIGNC00762,proW,b2678,2806010.0,2807074.0,forward
RDBECOLIGNC00763,proX,b2679,2807132.0,2808124.0,forward
RDBECOLIGNC00764,prs,b1207,1260928.0,1261875.0,reverse
RDBECOLIGNC00765,psd,b4160,4389392.0,4390360.0,reverse
RDBECOLIGNC00766,pspA,b1304,1368079.0,1368747.0,forward
RDBECOLIGNC00767,pspB,b1305,1368801.0,1369025.0,forward
RDBECOLIGNC00768,pspC,b1306,1369025.0,1369384.0,forward
RDBECOLIGNC00769,pspD,b1307,1369393.0,1369614.0,forward
RDBECOLIGNC00770,pspE,b1308,1369689.0,1370003.0,forward
RDBECOLIGNC00771,pssA,b2585,2722727.0,2724082.0,forward
RDBECOLIGNC00772,pstA,b3726,3908549.0,3909439.0,reverse
RDBECOLIGNC00773,pstB,b3725,3907593.0,3908366.0,reverse
RDBECOLIGNC00774,pstC,b3727,3909439.0,3910398.0,reverse
